chaneut_cha300_neut100,Fixed-MSE4-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE4-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE4-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE4-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE4-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE4-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE4-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE4-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE4-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE4-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE10-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE10-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE10-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE10-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE10-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE10-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE10-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE10-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE10-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE10-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE25-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE25-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE25-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE25-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE25-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE25-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE25-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE25-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE25-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE25-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha250_neut150,Fixed-combined-z5,MSE,2a,0.48,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z8,MSE,2a,0.45,0.00,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z13,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z21,MSE,2a,0.46,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z34,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z55,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z89,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z144,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z233,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-combined-z377,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z5,MSE,2a,0.48,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z8,MSE,2a,0.45,0.00,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z13,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z21,MSE,2a,0.46,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z34,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z55,MSE,2a,0.46,0.02,0.00,0.00
